season,date,home_team,away_team,home_score,away_score,home_xg,away_xg,home_PPDA,home_season_xPTS,home_season_xG,home_season_xGA,away_PPDA,away_season_xPTS,away_season_xG,away_season_xGA
24/25,12/7/24,BRE,NEW,4.0,2.0,1.75,1.96,10.87,54.94,67.12,60.86,10.28,62.61,71.48,53.98
24/25,12/7/24,CRY,MCI,2.0,2.0,1.21,1.58,13.17,58.16,67.78,58.88,12.09,64.66,73.15,52.9
24/25,12/7/24,MUN,NFO,2.0,3.0,1.47,0.65,10.07,52.24,56.91,60.73,14.22,50.01,52.75,55.92
24/25,12/8/24,FUL,ARS,1.0,1.0,0.15,2.43,12.1,57.6,58.0,49.23,8.8,72.96,73.57,39.98
24/25,12/8/24,IPS,BOU,1.0,2.0,1.57,3.49,14.2,28.45,40.42,83.73,8.53,65.03,72.62,53.99
24/25,12/8/24,LEI,BRI,2.0,2.0,1.42,1.12,13.25,26.43,38.06,85.89,9.93,57.26,65.28,59.12
24/25,12/8/24,TOT,CHE,3.0,4.0,3.25,2.57,9.43,50.07,65.36,68.23,10.84,62.56,73.12,54.26
24/25,12/9/24,WHU,WOL,2.0,1.0,1.2,1.48,12.25,41.76,50.59,68.09,11.54,41.45,45.37,61.57
24/25,12/14/24,LIV,FUL,2.0,2.0,2.1,1.29,8.94,81.84,93.24,42.32,12.1,57.6,58.0,49.23
24/25,12/14/24,ARS,EVE,0.0,0.0,1.31,0.13,8.8,72.96,73.57,39.98,14.28,47.65,46.87,53.66
24/25,12/14/24,WOL,IPS,1.0,2.0,1.24,1.73,11.54,41.45,45.37,61.57,14.2,28.45,40.42,83.73
24/25,12/14/24,NEW,LEI,4.0,0.0,3.95,0.19,10.28,62.61,71.48,53.98,13.25,26.43,38.06,85.89
24/25,12/14/24,NFO,AVL,2.0,1.0,2.29,0.39,14.22,50.01,52.75,55.92,12.39,61.53,66.39,55.0
24/25,12/15/24,BRI,CRY,1.0,3.0,1.32,3.01,9.93,57.26,65.28,59.12,13.17,58.16,67.78,58.88
24/25,12/15/24,MCI,MUN,1.0,2.0,0.64,2.05,12.09,64.66,73.15,52.9,10.07,52.24,56.91,60.73
24/25,12/15/24,CHE,BRE,2.0,1.0,2.59,1.66,10.84,62.56,73.12,54.26,10.87,54.94,67.12,60.86
24/25,12/15/24,SOU,TOT,0.0,5.0,1.27,3.89,12.04,22.69,38.63,98.35,9.43,50.07,65.36,68.23
24/25,12/16/24,BOU,WHU,1.0,1.0,2.05,1.82,8.53,65.03,72.62,53.99,12.25,41.76,50.59,68.09
24/25,12/21/24,AVL,MCI,2.0,1.0,2.06,1.1,12.39,61.53,66.39,55.0,12.09,64.66,73.15,52.9
24/25,12/21/24,BRE,NFO,0.0,2.0,0.77,0.96,10.87,54.94,67.12,60.86,14.22,50.01,52.75,55.92
24/25,12/21/24,WHU,BRI,1.0,1.0,1.23,1.34,12.25,41.76,50.59,68.09,9.93,57.26,65.28,59.12
24/25,12/21/24,IPS,NEW,0.0,4.0,1.06,3.23,14.2,28.45,40.42,83.73,10.28,62.61,71.48,53.98
24/25,12/21/24,CRY,ARS,1.0,5.0,1.61,3.05,13.17,58.16,67.78,58.88,8.8,72.96,73.57,39.98
24/25,12/22/24,FUL,SOU,0.0,0.0,1.25,0.28,12.1,57.6,58.0,49.23,12.04,22.69,38.63,98.35
24/25,12/22/24,EVE,CHE,0.0,0.0,1.07,1.52,14.28,47.65,46.87,53.66,10.84,62.56,73.12,54.26
24/25,12/22/24,MUN,BOU,0.0,3.0,2.29,1.83,10.07,52.24,56.91,60.73,8.53,65.03,72.62,53.99
24/25,12/22/24,LEI,WOL,0.0,3.0,0.79,1.14,13.25,26.43,38.06,85.89,11.54,41.45,45.37,61.57
24/25,12/22/24,TOT,LIV,3.0,6.0,1.2,5.2,9.43,50.07,65.36,68.23,8.94,81.84,93.24,42.32
24/25,12/26/24,MCI,EVE,1.0,1.0,2.52,0.65,12.09,64.66,73.15,52.9,14.28,47.65,46.87,53.66
24/25,12/26/24,BOU,CRY,0.0,0.0,1.2,0.5,8.53,65.03,72.62,53.99,13.17,58.16,67.78,58.88
24/25,12/26/24,CHE,FUL,1.0,2.0,1.56,1.78,10.84,62.56,73.12,54.26,12.1,57.6,58.0,49.23
24/25,12/26/24,NEW,AVL,3.0,0.0,2.83,0.23,10.28,62.61,71.48,53.98,12.39,61.53,66.39,55.0
24/25,12/26/24,NFO,TOT,1.0,0.0,1.3,1.06,14.22,50.01,52.75,55.92,9.43,50.07,65.36,68.23
24/25,12/26/24,SOU,WHU,0.0,1.0,2.2,1.9,12.04,22.69,38.63,98.35,12.25,41.76,50.59,68.09
24/25,12/26/24,WOL,MUN,2.0,0.0,0.83,0.36,11.54,41.45,45.37,61.57,10.07,52.24,56.91,60.73
24/25,12/26/24,LIV,LEI,3.0,1.0,1.9,0.22,8.94,81.84,93.24,42.32,13.25,26.43,38.06,85.89
24/25,12/27/24,BRI,BRE,0.0,0.0,1.34,0.96,9.93,57.26,65.28,59.12,10.87,54.94,67.12,60.86
24/25,12/27/24,ARS,IPS,1.0,0.0,2.16,0.08,8.8,72.96,73.57,39.98,14.2,28.45,40.42,83.73
24/25,12/29/24,LEI,MCI,0.0,2.0,1.84,1.58,13.25,26.43,38.06,85.89,12.09,64.66,73.15,52.9
24/25,12/29/24,CRY,SOU,2.0,1.0,3.05,1.22,13.17,58.16,67.78,58.88,12.04,22.69,38.63,98.35
24/25,12/29/24,EVE,NFO,0.0,2.0,0.62,2.03,14.28,47.65,46.87,53.66,14.22,50.01,52.75,55.92
24/25,12/29/24,FUL,BOU,2.0,2.0,0.96,1.71,12.1,57.6,58.0,49.23,8.53,65.03,72.62,53.99
24/25,12/29/24,TOT,WOL,2.0,2.0,2.28,0.64,9.43,50.07,65.36,68.23,11.54,41.45,45.37,61.57
24/25,12/29/24,WHU,LIV,0.0,5.0,0.52,3.3,12.25,41.76,50.59,68.09,8.94,81.84,93.24,42.32
24/25,12/30/24,AVL,BRI,2.0,2.0,1.88,0.94,12.39,61.53,66.39,55.0,9.93,57.26,65.28,59.12
24/25,12/30/24,IPS,CHE,2.0,0.0,1.5,1.61,14.2,28.45,40.42,83.73,10.84,62.56,73.12,54.26
24/25,12/30/24,MUN,NEW,0.0,2.0,1.0,2.24,10.07,52.24,56.91,60.73,10.28,62.61,71.48,53.98
24/25,1/1/25,BRE,ARS,1.0,3.0,0.27,2.0,10.87,54.94,67.12,60.86,8.8,72.96,73.57,39.98
24/25,1/4/25,TOT,NEW,1.0,2.0,1.0,2.43,9.43,50.07,65.36,68.23,10.28,62.61,71.48,53.98
24/25,1/4/25,BOU,EVE,1.0,0.0,2.62,0.56,8.53,65.03,72.62,53.99,14.28,47.65,46.87,53.66
24/25,1/4/25,AVL,LEI,2.0,1.0,2.35,0.82,12.39,61.53,66.39,55.0,13.25,26.43,38.06,85.89
24/25,1/4/25,CRY,CHE,1.0,1.0,1.28,1.52,13.17,58.16,67.78,58.88,10.84,62.56,73.12,54.26
24/25,1/4/25,MCI,WHU,4.0,1.0,1.98,1.53,12.09,64.66,73.15,52.9,12.25,41.76,50.59,68.09
24/25,1/4/25,SOU,BRE,0.0,5.0,0.25,5.55,12.04,22.69,38.63,98.35,10.87,54.94,67.12,60.86
24/25,1/4/25,BRI,ARS,1.0,1.0,1.77,1.81,9.93,57.26,65.28,59.12,8.8,72.96,73.57,39.98
24/25,1/5/25,FUL,IPS,2.0,2.0,2.65,1.44,12.1,57.6,58.0,49.23,14.2,28.45,40.42,83.73
24/25,1/5/25,LIV,MUN,2.0,2.0,2.86,1.67,8.94,81.84,93.24,42.32,10.07,52.24,56.91,60.73
24/25,1/6/25,WOL,NFO,0.0,3.0,1.9,2.57,11.54,41.45,45.37,61.57,14.22,50.01,52.75,55.92
24/25,1/14/25,BRE,MCI,2.0,2.0,2.39,2.65,10.87,54.94,67.12,60.86,12.09,64.66,73.15,52.9
24/25,1/14/25,WHU,FUL,3.0,2.0,0.94,2.84,12.25,41.76,50.59,68.09,12.1,57.6,58.0,49.23
24/25,1/14/25,CHE,BOU,2.0,2.0,2.54,1.15,10.84,62.56,73.12,54.26,8.53,65.03,72.62,53.99
24/25,1/14/25,NFO,LIV,1.0,1.0,0.53,2.72,14.22,50.01,52.75,55.92,8.94,81.84,93.24,42.32
24/25,1/15/25,EVE,AVL,0.0,1.0,1.23,1.29,14.28,47.65,46.87,53.66,12.39,61.53,66.39,55.0
24/25,1/15/25,LEI,CRY,0.0,2.0,2.1,2.26,13.25,26.43,38.06,85.89,13.17,58.16,67.78,58.88
24/25,1/15/25,NEW,WOL,3.0,0.0,2.13,1.47,10.28,62.61,71.48,53.98,11.54,41.45,45.37,61.57
24/25,1/15/25,ARS,TOT,2.0,1.0,2.26,0.78,8.8,72.96,73.57,39.98,9.43,50.07,65.36,68.23
24/25,1/16/25,IPS,BRI,0.0,2.0,0.27,1.06,14.2,28.45,40.42,83.73,9.93,57.26,65.28,59.12
24/25,1/16/25,MUN,SOU,3.0,1.0,3.11,1.37,10.07,52.24,56.91,60.73,12.04,22.69,38.63,98.35
24/25,1/18/25,NEW,BOU,1.0,4.0,0.84,2.7,10.28,62.61,71.48,53.98,8.53,65.03,72.62,53.99
24/25,1/18/25,BRE,LIV,0.0,2.0,1.2,4.16,10.87,54.94,67.12,60.86,8.94,81.84,93.24,42.32
24/25,1/18/25,LEI,FUL,0.0,2.0,0.68,2.37,13.25,26.43,38.06,85.89,12.1,57.6,58.0,49.23
24/25,1/18/25,WHU,CRY,0.0,2.0,0.22,1.63,12.25,41.76,50.59,68.09,13.17,58.16,67.78,58.88
24/25,1/18/25,ARS,AVL,2.0,2.0,1.64,1.21,8.8,72.96,73.57,39.98,12.39,61.53,66.39,55.0
24/25,1/19/25,EVE,TOT,3.0,2.0,2.56,1.36,14.28,47.65,46.87,53.66,9.43,50.07,65.36,68.23
24/25,1/19/25,MUN,BRI,1.0,3.0,1.32,2.17,10.07,52.24,56.91,60.73,9.93,57.26,65.28,59.12
24/25,1/19/25,NFO,SOU,3.0,2.0,2.36,1.26,14.22,50.01,52.75,55.92,12.04,22.69,38.63,98.35
24/25,1/19/25,IPS,MCI,0.0,6.0,0.8,3.2,14.2,28.45,40.42,83.73,12.09,64.66,73.15,52.9
24/25,1/20/25,CHE,WOL,3.0,1.0,3.15,1.07,10.84,62.56,73.12,54.26,11.54,41.45,45.37,61.57
24/25,1/25/25,BOU,NFO,5.0,0.0,2.83,1.0,8.53,65.03,72.62,53.99,14.22,50.01,52.75,55.92
24/25,1/25/25,BRI,EVE,0.0,1.0,0.64,0.87,9.93,57.26,65.28,59.12,14.28,47.65,46.87,53.66
24/25,1/25/25,LIV,IPS,4.0,1.0,2.17,0.8,8.94,81.84,93.24,42.32,14.2,28.45,40.42,83.73
24/25,1/25/25,SOU,NEW,1.0,3.0,0.83,3.08,12.04,22.69,38.63,98.35,10.28,62.61,71.48,53.98
24/25,1/25/25,WOL,ARS,0.0,1.0,0.51,0.89,11.54,41.45,45.37,61.57,8.8,72.96,73.57,39.98
24/25,1/25/25,MCI,CHE,3.0,1.0,2.23,1.5,12.09,64.66,73.15,52.9,10.84,62.56,73.12,54.26
24/25,1/26/25,CRY,BRE,1.0,2.0,1.23,1.92,13.17,58.16,67.78,58.88,10.87,54.94,67.12,60.86
24/25,1/26/25,TOT,LEI,1.0,2.0,1.27,1.4,9.43,50.07,65.36,68.23,13.25,26.43,38.06,85.89
24/25,1/26/25,AVL,WHU,1.0,1.0,0.91,1.68,12.39,61.53,66.39,55.0,12.25,41.76,50.59,68.09
24/25,1/26/25,FUL,MUN,0.0,1.0,0.56,0.2,12.1,57.6,58.0,49.23,10.07,52.24,56.91,60.73
24/25,2/1/25,NFO,BRI,7.0,0.0,4.07,0.76,14.22,50.01,52.75,55.92,9.93,57.26,65.28,59.12
24/25,2/1/25,BOU,LIV,0.0,2.0,1.65,2.72,8.53,65.03,72.62,53.99,8.94,81.84,93.24,42.32
24/25,2/1/25,EVE,LEI,4.0,0.0,3.11,0.45,14.28,47.65,46.87,53.66,13.25,26.43,38.06,85.89
24/25,2/1/25,IPS,SOU,1.0,2.0,1.95,1.18,14.2,28.45,40.42,83.73,12.04,22.69,38.63,98.35
24/25,2/1/25,NEW,FUL,1.0,2.0,1.23,1.61,10.28,62.61,71.48,53.98,12.1,57.6,58.0,49.23
24/25,2/1/25,WOL,AVL,2.0,0.0,2.0,0.74,11.54,41.45,45.37,61.57,12.39,61.53,66.39,55.0
24/25,2/2/25,BRE,TOT,0.0,2.0,1.66,0.95,10.87,54.94,67.12,60.86,9.43,50.07,65.36,68.23
24/25,2/2/25,MUN,CRY,0.0,2.0,1.51,2.45,10.07,52.24,56.91,60.73,13.17,58.16,67.78,58.88
24/25,2/2/25,ARS,MCI,5.0,1.0,1.53,0.74,8.8,72.96,73.57,39.98,12.09,64.66,73.15,52.9
24/25,2/3/25,CHE,WHU,2.0,1.0,1.39,1.19,10.84,62.56,73.12,54.26,12.25,41.76,50.59,68.09
24/25,2/12/25,EVE,LIV,2.0,2.0,0.91,0.93,14.28,47.65,46.87,53.66,8.94,81.84,93.24,42.32
24/25,2/14/25,BRI,CHE,3.0,0.0,2.07,0.65,9.93,57.26,65.28,59.12,10.84,62.56,73.12,54.26
24/25,2/15/25,LEI,ARS,0.0,2.0,0.23,1.75,13.25,26.43,38.06,85.89,8.8,72.96,73.57,39.98
24/25,2/15/25,AVL,IPS,1.0,1.0,2.9,0.33,12.39,61.53,66.39,55.0,14.2,28.45,40.42,83.73
24/25,2/15/25,FUL,NFO,2.0,1.0,2.21,0.33,12.1,57.6,58.0,49.23,14.22,50.01,52.75,55.92
24/25,2/15/25,MCI,NEW,4.0,0.0,2.12,0.16,12.09,64.66,73.15,52.9,10.28,62.61,71.48,53.98
24/25,2/15/25,SOU,BOU,1.0,3.0,0.97,2.09,12.04,22.69,38.63,98.35,8.53,65.03,72.62,53.99
24/25,2/15/25,WHU,BRE,0.0,1.0,0.67,1.96,12.25,41.76,50.59,68.09,10.87,54.94,67.12,60.86
24/25,2/15/25,CRY,EVE,1.0,2.0,2.31,1.02,13.17,58.16,67.78,58.88,14.28,47.65,46.87,53.66
24/25,2/16/25,LIV,WOL,2.0,1.0,1.87,1.05,8.94,81.84,93.24,42.32,11.54,41.45,45.37,61.57
24/25,2/16/25,TOT,MUN,1.0,0.0,1.97,1.43,9.43,50.07,65.36,68.23,10.07,52.24,56.91,60.73
24/25,2/19/25,AVL,LIV,2.0,2.0,1.02,2.04,12.39,61.53,66.39,55.0,8.94,81.84,93.24,42.32
24/25,2/21/25,LEI,BRE,0.0,4.0,0.73,2.03,13.25,26.43,38.06,85.89,10.87,54.94,67.12,60.86
24/25,2/22/25,EVE,MUN,2.0,2.0,2.1,0.65,14.28,47.65,46.87,53.66,10.07,52.24,56.91,60.73
24/25,2/22/25,BOU,WOL,0.0,1.0,0.63,2.1,8.53,65.03,72.62,53.99,11.54,41.45,45.37,61.57
24/25,2/22/25,ARS,WHU,0.0,1.0,1.37,1.03,8.8,72.96,73.57,39.98,12.25,41.76,50.59,68.09
24/25,2/22/25,FUL,CRY,0.0,2.0,0.23,1.46,12.1,57.6,58.0,49.23,13.17,58.16,67.78,58.88
24/25,2/22/25,IPS,TOT,1.0,4.0,1.15,1.59,14.2,28.45,40.42,83.73,9.43,50.07,65.36,68.23
24/25,2/22/25,SOU,BRI,0.0,4.0,0.15,5.12,12.04,22.69,38.63,98.35,9.93,57.26,65.28,59.12
24/25,2/22/25,AVL,CHE,2.0,1.0,2.69,2.17,12.39,61.53,66.39,55.0,10.84,62.56,73.12,54.26
24/25,2/23/25,NEW,NFO,4.0,3.0,3.46,2.39,10.28,62.61,71.48,53.98,14.22,50.01,52.75,55.92
24/25,2/23/25,MCI,LIV,0.0,2.0,0.58,0.81,12.09,64.66,73.15,52.9,8.94,81.84,93.24,42.32
24/25,2/25/25,BRI,BOU,2.0,1.0,2.58,1.7,9.93,57.26,65.28,59.12,8.53,65.03,72.62,53.99
24/25,2/25/25,WOL,FUL,1.0,2.0,0.93,1.43,11.54,41.45,45.37,61.57,12.1,57.6,58.0,49.23
24/25,2/25/25,CRY,AVL,4.0,1.0,4.03,0.67,13.17,58.16,67.78,58.88,12.39,61.53,66.39,55.0
24/25,2/25/25,CHE,SOU,4.0,0.0,2.98,0.85,10.84,62.56,73.12,54.26,12.04,22.69,38.63,98.35
24/25,2/26/25,BRE,EVE,1.0,1.0,1.34,1.45,10.87,54.94,67.12,60.86,14.28,47.65,46.87,53.66
24/25,2/26/25,NFO,ARS,0.0,0.0,0.51,1.32,14.22,50.01,52.75,55.92,8.8,72.96,73.57,39.98
24/25,2/26/25,TOT,MCI,0.0,1.0,1.28,2.39,9.43,50.07,65.36,68.23,12.09,64.66,73.15,52.9
24/25,2/26/25,MUN,IPS,3.0,2.0,1.4,1.04,10.07,52.24,56.91,60.73,14.2,28.45,40.42,83.73
24/25,2/26/25,LIV,NEW,2.0,0.0,1.4,0.46,8.94,81.84,93.24,42.32,10.28,62.61,71.48,53.98
24/25,2/27/25,WHU,LEI,2.0,0.0,1.7,0.29,12.25,41.76,50.59,68.09,13.25,26.43,38.06,85.89
24/25,3/8/25,NFO,MCI,1.0,0.0,0.5,0.72,14.22,50.01,52.75,55.92,12.09,64.66,73.15,52.9
24/25,3/8/25,BRI,FUL,2.0,1.0,1.94,0.71,9.93,57.26,65.28,59.12,12.1,57.6,58.0,49.23
24/25,3/8/25,CRY,IPS,1.0,0.0,3.14,1.63,13.17,58.16,67.78,58.88,14.2,28.45,40.42,83.73
24/25,3/8/25,LIV,SOU,3.0,1.0,4.99,0.51,8.94,81.84,93.24,42.32,12.04,22.69,38.63,98.35
24/25,3/8/25,BRE,AVL,0.0,1.0,0.64,1.3,10.87,54.94,67.12,60.86,12.39,61.53,66.39,55.0
24/25,3/8/25,WOL,EVE,1.0,1.0,0.81,1.37,11.54,41.45,45.37,61.57,14.28,47.65,46.87,53.66
24/25,3/9/25,CHE,LEI,1.0,0.0,1.77,0.11,10.84,62.56,73.12,54.26,13.25,26.43,38.06,85.89
24/25,3/9/25,TOT,BOU,2.0,2.0,1.35,2.23,9.43,50.07,65.36,68.23,8.53,65.03,72.62,53.99
24/25,3/9/25,MUN,ARS,1.0,1.0,1.31,1.83,10.07,52.24,56.91,60.73,8.8,72.96,73.57,39.98
24/25,3/10/25,WHU,NEW,0.0,1.0,0.82,1.63,12.25,41.76,50.59,68.09,10.28,62.61,71.48,53.98
24/25,3/15/25,EVE,WHU,1.0,1.0,1.19,0.52,14.28,47.65,46.87,53.66,12.25,41.76,50.59,68.09
24/25,3/15/25,IPS,NFO,2.0,4.0,0.52,1.31,14.2,28.45,40.42,83.73,14.22,50.01,52.75,55.92
24/25,3/15/25,MCI,BRI,2.0,2.0,2.03,2.11,12.09,64.66,73.15,52.9,9.93,57.26,65.28,59.12
24/25,3/15/25,SOU,WOL,1.0,2.0,1.28,0.54,12.04,22.69,38.63,98.35,11.54,41.45,45.37,61.57
24/25,3/15/25,BOU,BRE,1.0,2.0,2.03,1.6,8.53,65.03,72.62,53.99,10.87,54.94,67.12,60.86
24/25,3/16/25,ARS,CHE,1.0,0.0,0.7,0.29,8.8,72.96,73.57,39.98,10.84,62.56,73.12,54.26
24/25,3/16/25,FUL,TOT,2.0,0.0,1.04,1.41,12.1,57.6,58.0,49.23,9.43,50.07,65.36,68.23
24/25,3/16/25,LEI,MUN,0.0,3.0,1.3,1.14,13.25,26.43,38.06,85.89,10.07,52.24,56.91,60.73
24/25,4/1/25,ARS,FUL,2.0,1.0,2.3,1.44,8.8,72.96,73.57,39.98,12.1,57.6,58.0,49.23
24/25,4/1/25,WOL,WHU,1.0,0.0,1.1,1.73,11.54,41.45,45.37,61.57,12.25,41.76,50.59,68.09
24/25,4/1/25,NFO,MUN,1.0,0.0,0.51,1.87,14.22,50.01,52.75,55.92,10.07,52.24,56.91,60.73
24/25,4/2/25,BRI,AVL,0.0,3.0,0.56,1.21,9.93,57.26,65.28,59.12,12.39,61.53,66.39,55.0
24/25,4/2/25,BOU,IPS,1.0,2.0,2.0,1.41,8.53,65.03,72.62,53.99,14.2,28.45,40.42,83.73
24/25,4/2/25,MCI,LEI,2.0,0.0,2.07,0.1,12.09,64.66,73.15,52.9,13.25,26.43,38.06,85.89
24/25,4/2/25,NEW,BRE,2.0,1.0,2.27,1.53,10.28,62.61,71.48,53.98,10.87,54.94,67.12,60.86
24/25,4/2/25,SOU,CRY,1.0,1.0,0.69,0.94,12.04,22.69,38.63,98.35,13.17,58.16,67.78,58.88
24/25,4/2/25,LIV,EVE,1.0,0.0,1.3,0.82,8.94,81.84,93.24,42.32,14.28,47.65,46.87,53.66
24/25,4/3/25,CHE,TOT,1.0,0.0,1.3,1.4,10.84,62.56,73.12,54.26,9.43,50.07,65.36,68.23
24/25,4/5/25,EVE,ARS,1.0,1.0,1.23,1.4,14.28,47.65,46.87,53.66,8.8,72.96,73.57,39.98
24/25,4/5/25,CRY,BRI,2.0,1.0,0.44,1.27,13.17,58.16,67.78,58.88,9.93,57.26,65.28,59.12
24/25,4/5/25,IPS,WOL,1.0,2.0,0.87,2.81,14.2,28.45,40.42,83.73,11.54,41.45,45.37,61.57
24/25,4/5/25,WHU,BOU,2.0,2.0,0.91,1.95,12.25,41.76,50.59,68.09,8.53,65.03,72.62,53.99
24/25,4/5/25,AVL,NFO,2.0,1.0,2.63,0.97,12.39,61.53,66.39,55.0,14.22,50.01,52.75,55.92
24/25,4/6/25,BRE,CHE,0.0,0.0,1.36,1.48,10.87,54.94,67.12,60.86,10.84,62.56,73.12,54.26
24/25,4/6/25,FUL,LIV,3.0,2.0,1.73,1.41,12.1,57.6,58.0,49.23,8.94,81.84,93.24,42.32
24/25,4/6/25,TOT,SOU,3.0,1.0,2.65,0.78,9.43,50.07,65.36,68.23,12.04,22.69,38.63,98.35
24/25,4/6/25,MUN,MCI,0.0,0.0,1.23,0.69,10.07,52.24,56.91,60.73,12.09,64.66,73.15,52.9
24/25,4/7/25,LEI,NEW,0.0,3.0,0.35,3.44,13.25,26.43,38.06,85.89,10.28,62.61,71.48,53.98
24/25,4/12/25,MCI,CRY,5.0,2.0,4.6,1.34,12.09,64.66,73.15,52.9,13.17,58.16,67.78,58.88
24/25,4/12/25,BRI,LEI,2.0,2.0,3.7,1.98,9.93,57.26,65.28,59.12,13.25,26.43,38.06,85.89
24/25,4/12/25,NFO,EVE,0.0,1.0,0.42,1.26,14.22,50.01,52.75,55.92,14.28,47.65,46.87,53.66
24/25,4/12/25,SOU,AVL,0.0,3.0,0.41,3.0,12.04,22.69,38.63,98.35,12.39,61.53,66.39,55.0
24/25,4/12/25,ARS,BRE,1.0,1.0,0.77,0.59,8.8,72.96,73.57,39.98,10.87,54.94,67.12,60.86
24/25,4/13/25,CHE,IPS,2.0,2.0,2.91,1.6,10.84,62.56,73.12,54.26,14.2,28.45,40.42,83.73
24/25,4/13/25,LIV,WHU,2.0,1.0,1.43,1.47,8.94,81.84,93.24,42.32,12.25,41.76,50.59,68.09
24/25,4/13/25,WOL,TOT,4.0,2.0,2.23,1.63,11.54,41.45,45.37,61.57,9.43,50.07,65.36,68.23
24/25,4/13/25,NEW,MUN,4.0,1.0,2.64,0.79,10.28,62.61,71.48,53.98,10.07,52.24,56.91,60.73
24/25,4/14/25,BOU,FUL,1.0,0.0,1.86,1.07,8.53,65.03,72.62,53.99,12.1,57.6,58.0,49.23
24/25,4/16/25,NEW,CRY,5.0,0.0,2.33,2.38,10.28,62.61,71.48,53.98,13.17,58.16,67.78,58.88
24/25,4/19/25,BRE,BRI,4.0,2.0,2.96,1.24,10.87,54.94,67.12,60.86,9.93,57.26,65.28,59.12
24/25,4/19/25,CRY,BOU,0.0,0.0,0.34,0.66,13.17,58.16,67.78,58.88,8.53,65.03,72.62,53.99
24/25,4/19/25,EVE,MCI,0.0,2.0,0.82,1.88,14.28,47.65,46.87,53.66,12.09,64.66,73.15,52.9
24/25,4/19/25,WHU,SOU,1.0,1.0,0.98,0.92,12.25,41.76,50.59,68.09,12.04,22.69,38.63,98.35
24/25,4/19/25,AVL,NEW,4.0,1.0,3.05,1.27,12.39,61.53,66.39,55.0,10.28,62.61,71.48,53.98
24/25,4/20/25,FUL,CHE,1.0,2.0,0.31,0.75,12.1,57.6,58.0,49.23,10.84,62.56,73.12,54.26
24/25,4/20/25,IPS,ARS,0.0,4.0,0.19,2.81,14.2,28.45,40.42,83.73,8.8,72.96,73.57,39.98
24/25,4/20/25,MUN,WOL,0.0,1.0,1.14,0.19,10.07,52.24,56.91,60.73,11.54,41.45,45.37,61.57
24/25,4/20/25,LEI,LIV,0.0,1.0,0.23,4.53,13.25,26.43,38.06,85.89,8.94,81.84,93.24,42.32
24/25,4/21/25,TOT,NFO,1.0,2.0,2.4,0.56,9.43,50.07,65.36,68.23,14.22,50.01,52.75,55.92
24/25,4/22/25,MCI,AVL,2.0,1.0,1.36,1.86,12.09,64.66,73.15,52.9,12.39,61.53,66.39,55.0
24/25,4/23/25,ARS,CRY,2.0,2.0,1.92,2.51,8.8,72.96,73.57,39.98,13.17,58.16,67.78,58.88
24/25,4/26/25,CHE,EVE,1.0,0.0,0.77,0.92,10.84,62.56,73.12,54.26,14.28,47.65,46.87,53.66
24/25,4/26/25,BRI,WHU,3.0,2.0,1.29,1.24,9.93,57.26,65.28,59.12,12.25,41.76,50.59,68.09
24/25,4/26/25,NEW,IPS,3.0,0.0,4.12,0.13,10.28,62.61,71.48,53.98,14.2,28.45,40.42,83.73
24/25,4/26/25,SOU,FUL,1.0,2.0,0.94,2.0,12.04,22.69,38.63,98.35,12.1,57.6,58.0,49.23
24/25,4/26/25,WOL,LEI,3.0,0.0,2.58,1.05,11.54,41.45,45.37,61.57,13.25,26.43,38.06,85.89
24/25,4/27/25,BOU,MUN,1.0,1.0,0.61,1.91,8.53,65.03,72.62,53.99,10.07,52.24,56.91,60.73
24/25,4/27/25,LIV,TOT,5.0,1.0,2.51,0.51,8.94,81.84,93.24,42.32,9.43,50.07,65.36,68.23
24/25,5/1/25,NFO,BRE,0.0,2.0,0.67,1.52,14.22,50.01,52.75,55.92,10.87,54.94,67.12,60.86
24/25,5/2/25,MCI,WOL,1.0,0.0,0.86,0.62,12.09,64.66,73.15,52.9,11.54,41.45,45.37,61.57
24/25,5/3/25,AVL,FUL,1.0,0.0,1.29,0.7,12.39,61.53,66.39,55.0,12.1,57.6,58.0,49.23
24/25,5/3/25,EVE,IPS,2.0,2.0,0.81,1.14,14.28,47.65,46.87,53.66,14.2,28.45,40.42,83.73
24/25,5/3/25,LEI,SOU,2.0,0.0,1.61,0.55,13.25,26.43,38.06,85.89,12.04,22.69,38.63,98.35
24/25,5/3/25,ARS,BOU,1.0,2.0,2.05,1.42,8.8,72.96,73.57,39.98,8.53,65.03,72.62,53.99
24/25,5/4/25,WHU,TOT,1.0,1.0,1.15,0.85,12.25,41.76,50.59,68.09,9.43,50.07,65.36,68.23
24/25,5/4/25,BRI,NEW,1.0,1.0,0.69,1.64,9.93,57.26,65.28,59.12,10.28,62.61,71.48,53.98
24/25,5/4/25,BRE,MUN,4.0,3.0,3.59,1.13,10.87,54.94,67.12,60.86,10.07,52.24,56.91,60.73
24/25,5/4/25,CHE,LIV,3.0,1.0,3.52,1.43,10.84,62.56,73.12,54.26,8.94,81.84,93.24,42.32
24/25,5/5/25,CRY,NFO,1.0,1.0,2.34,0.64,13.17,58.16,67.78,58.88,14.22,50.01,52.75,55.92
24/25,5/10/25,FUL,EVE,1.0,3.0,1.21,1.33,12.1,57.6,58.0,49.23,14.28,47.65,46.87,53.66
